TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Cluster
287.05,Debit,Milwaukee,ATM,22,Student,212.0,1,1204.65,Teenager,1
874.72,Debit,San Francisco,Online,28,Engineer,173.0,1,4630.58,Adult,1
1762.28,Debit,Memphis,ATM,24,Student,150.0,1,1380.34,Teenager,1
40.12,Credit,Dallas,ATM,36,Doctor,269.0,1,14304.38,Adult,1
125.00000000000001,Credit,Indianapolis,Online,49,Engineer,177.0,1,3215.76,Middle-aged,0
348.44,Debit,Baltimore,Online,24,Student,147.0,1,1022.94,Teenager,1
128.4,Debit,Tucson,ATM,69,Retired,30.999999999999996,1,2610.64,Senior,0
320.93,Debit,Atlanta,Online,55,Engineer,178.0,1,9451.66,Middle-aged,0
1.41,Debit,Sacramento,ATM,53,Retired,278.0,1,1244.17,Middle-aged,0
50.52,Debit,Los Angeles,Branch,54,Doctor,293.0,1,12815.24,Middle-aged,0
383.95,Credit,San Diego,Online,31,Engineer,143.0,1,9933.56,Adult,1
12.94,Debit,Fresno,Branch,23,Student,158.0,1,921.23,Teenager,1
329.75,Debit,Sacramento,Online,56,Retired,211.0,1,6009.43,Middle-aged,0
981.76,Debit,Milwaukee,Online,45,Doctor,234.0,1,602.3599999999999,Adult,0
40.79,Debit,Milwaukee,ATM,18,Student,80.0,1,1769.33,Teenager,1
99.25,Credit,Phoenix,Online,63,Retired,93.0,1,2570.34,Senior,0
150.6,Debit,Miami,ATM,69,Retired,59.00000000000001,1,3240.14,Senior,0
29.5,Debit,San Antonio,Online,73,Retired,129.0,1,1229.32,Senior,0
54.34,Debit,Albuquerque,ATM,65,Doctor,45.99999999999999,1,8019.890000000001,Senior,0
18.25,Debit,Kansas City,ATM,53,Doctor,18.0,1,14328.29,Middle-aged,0
633.87,Debit,Kansas City,Online,27,Student,175.0,1,330.16,Adult,1
81.15,Debit,Miami,ATM,19,Student,114.0,1,1595.26,Teenager,1
83.95,Debit,New York,Online,75,Retired,170.0,1,7413.18,Senior,0
410.4,Credit,Virginia Beach,ATM,61,Retired,78.0,1,2563.91,Senior,0
172.68,Debit,Baltimore,ATM,33,Doctor,17.0,1,10724.95,Adult,1
139.88,Debit,Colorado Springs,ATM,34,Engineer,162.0,1,2969.71,Adult,1
165.55,Debit,Dallas,Branch,28,Student,115.0,1,761.7799999999999,Adult,1
53.79,Credit,Philadelphia,ATM,54,Engineer,137.0,3,6229.36,Middle-aged,0
285.69,Debit,Miami,ATM,63,Retired,35.0,1,2552.54,Senior,0
532.4,Debit,Jacksonville,ATM,22,Student,149.0,1,1033.73,Teenager,1
293.85,Debit,Charlotte,Online,25,Student,144.0,1,1919.97,Teenager,1
27.94,Debit,Atlanta,Branch,79,Retired,120.0,1,1893.4399999999998,Senior,0
270.36,Debit,Oklahoma City,ATM,25,Student,37.0,1,1783.04,Teenager,1
112.66,Debit,Philadelphia,Online,29,Engineer,176.0,3,852.98,Adult,1
506.03000000000003,Debit,Detroit,Branch,21,Student,21.000000000000004,1,1123.89,Teenager,1
206.95,Debit,Seattle,Branch,22,Student,30.999999999999996,1,1817.65,Teenager,1
350.96,Debit,Tucson,ATM,63,Retired,167.0,1,5463.94,Senior,0
261.63,Debit,Chicago,Branch,20,Student,150.0,1,477.03,Teenager,1
46.12,Debit,Fresno,Branch,59,Doctor,30.0,1,8874.01,Middle-aged,0
27.25,Credit,Kansas City,Branch,63,Retired,91.99999999999999,1,5365.2,Senior,0
1353.93,Debit,El Paso,Branch,26,Engineer,171.0,1,7858.41,Adult,1
331.66,Debit,Las Vegas,ATM,76,Retired,145.0,1,7216.3,Senior,0
667.95,Credit,Oklahoma City,ATM,62,Doctor,253.0,1,13558.56,Senior,0
49.84,Debit,Chicago,ATM,49,Doctor,146.0,1,7872.04,Middle-aged,0
556.04,Debit,Denver,ATM,72,Retired,26.999999999999996,1,5200.04,Senior,0
88.06,Credit,Raleigh,Online,18,Student,288.0,1,1779.85,Teenager,1
745.95,Debit,Memphis,ATM,58,Doctor,127.0,1,13264.14,Middle-aged,0
67.25,Debit,Miami,Online,19,Student,157.0,1,467.4,Teenager,1
93.63,Debit,New York,ATM,29,Engineer,141.0,1,9873.62,Adult,1
74.11,Debit,San Jose,Branch,22,Student,49.0,1,1257.9,Teenager,1
41.13,Credit,Philadelphia,Branch,77,Retired,58.00000000000001,1,6067.54,Senior,0
192.02,Credit,Indianapolis,Online,79,Retired,154.0,1,5169.07,Senior,0
291.27,Debit,Detroit,Branch,77,Retired,121.0,1,6878.86,Senior,0
296.46,Debit,Dallas,Branch,23,Student,136.0,1,558.99,Teenager,1
341.84,Credit,El Paso,Branch,27,Student,89.0,1,1400.04,Adult,1
98.41,Debit,Sacramento,Online,27,Student,48.0,1,912.7099999999999,Adult,1
109.28,Debit,San Diego,Online,36,Engineer,112.0,4,6338.35,Adult,1
27.51,Credit,Columbus,Online,40,Doctor,103.0,1,13645.63,Adult,1
12.18,Debit,New York,Branch,76,Retired,77.0,1,4909.24,Senior,0
207.71,Credit,Kansas City,Online,25,Student,63.0,1,570.0999999999999,Teenager,1
25.77,Credit,San Diego,Online,45,Doctor,277.0,1,11749.77,Adult,0
127.56999999999998,Debit,Nashville,ATM,52,Retired,75.0,1,6118.2,Middle-aged,0
392.05,Debit,Denver,ATM,60,Engineer,172.0,1,4383.69,Middle-aged,0
521.01,Credit,Seattle,Branch,41,Engineer,73.0,1,4004.55,Adult,1
849.76,Debit,Seattle,ATM,25,Student,269.0,1,373.88,Teenager,1
172.5,Debit,Columbus,Online,68,Doctor,30.999999999999996,1,6851.16,Senior,0
265.44,Debit,San Antonio,ATM,30,Engineer,169.0,1,9700.77,Adult,1
152.34,Debit,Omaha,Branch,55,Doctor,115.0,1,6853.51,Middle-aged,0
21.13,Debit,Dallas,Branch,28,Student,153.0,1,948.7,Adult,1
111.55,Debit,Denver,ATM,46,Doctor,101.0,1,12221.17,Middle-aged,0
321.82,Credit,Raleigh,Branch,32,Engineer,43.0,1,6500.5,Adult,1
1294.81,Credit,Washington,Branch,45,Engineer,279.0,1,9927.75,Adult,0
148.77,Debit,San Jose,Branch,67,Retired,175.0,1,2138.42,Senior,0
14.08,Debit,Dallas,Branch,57,Retired,154.0,1,3908.6499999999996,Middle-aged,0
1283.97,Debit,Colorado Springs,ATM,42,Doctor,121.0,1,11041.9,Adult,1
566.33,Credit,Charlotte,ATM,24,Student,66.0,1,379.82,Teenager,1
206.51,Debit,Indianapolis,ATM,51,Retired,275.0,1,3921.74,Middle-aged,0
180.94,Debit,Raleigh,Branch,75,Retired,57.0,1,7659.990000000001,Senior,0
77.9,Debit,Washington,Branch,21,Student,128.0,1,664.7199999999999,Teenager,1
318.92,Credit,Washington,Branch,21,Student,60.00000000000001,1,1167.25,Teenager,1
583.3,Credit,Nashville,Online,59,Engineer,142.0,1,5896.01,Middle-aged,0
100.68,Debit,Memphis,Online,63,Retired,139.0,1,1123.75,Senior,0
589.64,Debit,Charlotte,Online,62,Retired,210.0,1,2039.4,Senior,0
225.93,Credit,Omaha,Branch,25,Student,199.0,1,1864.27,Teenager,1
651.55,Debit,Phoenix,Online,72,Retired,82.0,1,2325.78,Senior,0
80.97,Debit,Seattle,Online,38,Doctor,157.0,1,5926.31,Adult,1
191.89,Debit,San Antonio,Branch,25,Student,14.0,1,399.57,Teenager,1
304.75,Credit,Austin,Branch,78,Retired,125.0,1,1916.34,Senior,0
201.53,Debit,Tucson,Online,68,Retired,287.0,1,2732.86,Senior,0
8.45,Debit,Philadelphia,ATM,22,Student,141.0,1,1115.3,Teenager,1
435.98,Debit,Mesa,Branch,30,Engineer,105.0,1,7334.08,Adult,1
743.24,Credit,Indianapolis,Online,19,Student,109.0,1,1024.19,Teenager,1
16.27,Debit,Atlanta,ATM,57,Doctor,44.0,1,10971.32,Middle-aged,0
290.86,Debit,Louisville,Online,45,Doctor,36.0,1,14631.88,Adult,0
85.73,Debit,Virginia Beach,ATM,41,Doctor,266.0,1,14928.35,Adult,1
555.71,Credit,Boston,Branch,22,Student,73.0,1,830.3699999999999,Teenager,1
40.03,Debit,Omaha,Branch,23,Student,200.00000000000003,1,6408.8,Teenager,1
73.01,Credit,Milwaukee,Online,25,Student,61.99999999999999,1,1997.3299999999997,Teenager,1
346.12,Debit,San Francisco,Branch,44,Doctor,12.0,1,13084.27,Adult,1
1.9299999999999997,Debit,Chicago,Branch,47,Doctor,175.0,5,5684.09,Middle-aged,0
252.92999999999998,Debit,Portland,ATM,75,Retired,222.0,1,2760.37,Senior,0
238.54,Debit,Indianapolis,ATM,19,Student,12.0,4,868.9099999999999,Teenager,1
1011.22,Debit,Tucson,Branch,61,Retired,129.0,1,5838.91,Senior,0
58.7,Debit,New York,Branch,67,Doctor,141.0,1,8937.35,Senior,0
7.5600000000000005,Debit,Milwaukee,ATM,40,Doctor,145.0,1,8528.72,Adult,1
540.4,Debit,Houston,Branch,45,Doctor,272.0,1,425.77,Adult,0
264.14,Debit,Baltimore,ATM,64,Doctor,125.0,1,8459.26,Senior,0
248.15000000000003,Debit,Milwaukee,ATM,75,Retired,202.0,1,2649.23,Senior,0
24.34,Debit,Raleigh,Branch,54,Engineer,110.0,1,6659.12,Middle-aged,0
428.61,Debit,Fort Worth,ATM,66,Doctor,61.99999999999999,1,11937.04,Senior,0
117.66,Credit,Memphis,Branch,39,Doctor,126.0,1,6794.17,Adult,1
165.8,Debit,Nashville,Online,60,Engineer,287.0,1,2064.76,Middle-aged,0
289.18,Debit,Baltimore,ATM,65,Retired,64.0,1,3139.75,Senior,0
125.38999999999999,Debit,Los Angeles,ATM,21,Student,140.0,1,202.69,Teenager,1
305.18,Debit,Chicago,Online,58,Retired,215.99999999999997,1,4474.2,Middle-aged,0
506.90000000000003,Credit,Houston,Branch,64,Doctor,56.0,1,11471.87,Senior,0
504.11999999999995,Credit,Baltimore,Branch,25,Student,101.0,1,1107.28,Teenager,1
42.09,Debit,Denver,Branch,29,Engineer,118.0,1,5526.28,Adult,1
607.28,Debit,Baltimore,ATM,32,Doctor,84.00000000000001,1,9679.68,Adult,1
91.9,Debit,Chicago,Online,77,Retired,125.0,1,1033.94,Senior,0
303.43,Debit,Virginia Beach,Branch,22,Student,30.0,1,1833.24,Teenager,1
668.78,Debit,Mesa,ATM,20,Student,141.0,1,983.6799999999998,Teenager,1
270.54,Credit,Sacramento,ATM,20,Student,139.0,1,269.78,Teenager,1
247.93,Debit,Indianapolis,Branch,37,Engineer,79.0,1,9801.48,Adult,1
34.67,Debit,Chicago,Online,19,Student,71.0,1,888.6,Teenager,1
326.03,Credit,New York,Online,18,Student,137.0,1,290.24,Teenager,1
148.26,Debit,Omaha,ATM,25,Student,57.0,1,958.7,Teenager,1
1086.6,Debit,San Diego,Online,19,Student,37.99999999999999,1,1605.67,Teenager,1
373.99,Debit,Sacramento,ATM,60,Doctor,140.0,1,8590.5,Middle-aged,0
254.33999999999997,Debit,El Paso,Online,49,Engineer,79.0,1,5461.08,Middle-aged,0
819.48,Debit,Virginia Beach,ATM,25,Student,26.0,1,1804.5,Teenager,1
14.0,Debit,San Antonio,ATM,49,Engineer,173.0,1,7975.179999999999,Middle-aged,0
57.16,Debit,Columbus,ATM,40,Engineer,74.0,1,222.22,Adult,1
282.26,Debit,Memphis,Online,37,Engineer,278.0,1,6857.2,Adult,1
46.96,Debit,Las Vegas,Online,46,Engineer,12.0,1,2028.92,Middle-aged,0
473.2,Debit,Houston,Online,34,Doctor,173.0,1,248.52,Adult,1
192.97,Debit,Sacramento,ATM,59,Retired,140.0,1,3019.04,Middle-aged,0
168.99,Debit,Baltimore,ATM,18,Student,203.0,1,1523.57,Teenager,1
1.8200000000000003,Debit,San Francisco,Online,80,Retired,60.00000000000001,1,5571.39,Senior,0
40.9,Debit,Charlotte,ATM,55,Doctor,37.0,1,1514.34,Middle-aged,0
78.91,Debit,Sacramento,Online,61,Doctor,157.0,1,1817.43,Senior,0
169.97,Credit,San Diego,ATM,22,Student,12.0,1,6269.12,Teenager,1
17.79,Debit,Jacksonville,Branch,61,Retired,162.0,5,2281.9,Senior,0
486.61,Credit,Sacramento,ATM,48,Engineer,130.0,1,2006.69,Middle-aged,0
148.13,Debit,Phoenix,Branch,58,Retired,56.0,1,2189.38,Middle-aged,0
164.52,Debit,Dallas,ATM,61,Doctor,162.0,1,11036.74,Senior,0
720.89,Debit,Indianapolis,ATM,27,Student,120.0,1,447.06,Adult,1
268.7,Debit,Milwaukee,ATM,53,Retired,63.0,1,2104.74,Middle-aged,0
637.34,Debit,Indianapolis,ATM,51,Retired,278.0,1,5183.5,Middle-aged,0
216.76,Credit,Omaha,Online,47,Engineer,138.0,1,643.6399999999999,Middle-aged,0
418.02,Debit,Los Angeles,ATM,46,Doctor,110.0,1,11011.86,Middle-aged,0
292.03,Credit,Memphis,ATM,46,Engineer,154.0,1,951.3300000000002,Middle-aged,0
251.4,Debit,Tucson,ATM,57,Retired,178.0,1,2561.67,Middle-aged,0
184.56,Debit,Virginia Beach,Online,21,Student,93.0,1,1549.27,Teenager,1
33.76,Debit,Seattle,Online,26,Engineer,227.0,1,3253.51,Adult,1
253.46000000000004,Debit,Memphis,ATM,45,Engineer,60.00000000000001,1,1338.95,Adult,0
1612.37,Debit,Los Angeles,ATM,65,Retired,173.0,1,3910.5900000000006,Senior,0
138.68,Credit,Colorado Springs,Branch,22,Student,44.0,1,206.2,Teenager,1
42.56,Debit,Fresno,Online,18,Student,146.0,1,4361.44,Teenager,1
680.76,Debit,Kansas City,Branch,21,Student,165.0,1,572.97,Teenager,1
53.83,Debit,Baltimore,Branch,70,Retired,131.0,1,4580.59,Senior,0
11.09,Debit,Charlotte,Branch,51,Engineer,95.0,1,2990.05,Middle-aged,0
37.81,Debit,Colorado Springs,Branch,63,Retired,195.0,1,5208.98,Senior,0
449.18,Debit,Denver,Online,67,Retired,50.00000000000001,1,1025.99,Senior,0
1135.8,Debit,San Diego,ATM,30,Doctor,250.0,1,13534.3,Adult,1
297.6,Debit,Milwaukee,Online,39,Doctor,162.0,1,1461.17,Adult,1
683.75,Debit,Las Vegas,Branch,32,Doctor,106.0,1,6333.72,Adult,1
21.4,Credit,Kansas City,Online,48,Engineer,129.0,1,8551.6,Middle-aged,0
315.94,Debit,Omaha,ATM,78,Retired,93.0,1,4273.99,Senior,0
331.32,Debit,Sacramento,Branch,61,Doctor,137.0,5,13054.54,Senior,0
223.76,Credit,Boston,Branch,74,Retired,110.0,1,4102.23,Senior,0
216.03,Debit,Boston,ATM,42,Doctor,300.0,1,10462.77,Adult,1
17.42,Debit,Dallas,ATM,74,Retired,150.0,1,6851.31,Senior,0
491.91,Debit,Milwaukee,Online,78,Retired,155.0,1,2421.94,Senior,0
350.11,Credit,Raleigh,Online,74,Retired,178.0,1,4639.04,Senior,0
218.07,Debit,Austin,Branch,23,Student,243.0,1,443.62,Teenager,1
291.09,Debit,El Paso,Branch,48,Engineer,73.0,1,6312.79,Middle-aged,0
422.14,Credit,Albuquerque,Branch,26,Student,109.0,1,1436.32,Adult,1
613.21,Debit,Tucson,ATM,61,Retired,157.0,1,3279.12,Senior,0
73.83,Debit,Las Vegas,Online,69,Doctor,69.00000000000001,1,6020.29,Senior,0
67.33,Debit,Detroit,Online,59,Engineer,36.0,1,5925.98,Middle-aged,0
26.92,Debit,Indianapolis,ATM,62,Retired,43.0,1,1674.94,Senior,0
18.3,Debit,Mesa,Online,48,Engineer,155.0,1,3733.5200000000004,Middle-aged,0
317.94,Debit,Los Angeles,ATM,54,Engineer,123.99999999999999,1,2996.51,Middle-aged,0
179.38,Debit,Mesa,Online,40,Doctor,173.0,1,11666.18,Adult,1
918.95,Debit,Seattle,Online,68,Doctor,139.0,1,7006.46,Senior,0
13.92,Debit,Los Angeles,ATM,37,Engineer,209.0,1,2735.84,Adult,1
365.43,Debit,Portland,ATM,25,Student,176.0,1,1073.51,Teenager,1
263.59,Debit,Dallas,Branch,71,Retired,16.0,1,6996.35,Senior,0
54.8,Debit,Albuquerque,Branch,34,Engineer,140.0,1,4943.49,Adult,1
141.49,Debit,Baltimore,Online,24,Student,75.0,1,1665.58,Teenager,1
31.389999999999997,Debit,Tucson,ATM,20,Student,15.0,1,998.4900000000001,Teenager,1
93.82,Debit,San Diego,Online,39,Engineer,176.0,1,8422.06,Adult,1
5.71,Debit,Tucson,Branch,21,Student,106.0,1,1285.42,Teenager,1
178.39,Debit,Tucson,Online,34,Engineer,98.0,1,8469.43,Adult,1
126.91,Debit,Kansas City,ATM,22,Student,42.00000000000001,1,692.6899999999999,Teenager,1
36.09,Debit,Columbus,Branch,53,Doctor,167.0,1,12319.26,Middle-aged,0
91.77,Debit,Omaha,Branch,51,Doctor,174.0,1,9240.73,Middle-aged,0
198.92,Debit,Milwaukee,Online,36,Engineer,100.00000000000001,1,2854.66,Adult,1
137.81,Debit,Detroit,Branch,58,Engineer,44.0,1,2631.47,Middle-aged,0
136.88,Credit,Memphis,Branch,24,Student,71.0,1,7465.950000000001,Teenager,1
133.07,Debit,Sacramento,Branch,21,Student,155.0,1,1670.99,Teenager,1
1.14,Debit,Indianapolis,Branch,43,Doctor,137.0,1,13913.92,Adult,1
256.34,Debit,Kansas City,Branch,69,Retired,99.0,1,7471.630000000001,Senior,0
56.11,Debit,Boston,Branch,36,Doctor,109.0,1,11123.65,Adult,1
118.1,Debit,Fort Worth,ATM,50,Engineer,50.00000000000001,1,7976.6,Middle-aged,0
137.86,Credit,Sacramento,Online,66,Doctor,120.0,1,8046.939999999999,Senior,0
813.78,Credit,Atlanta,ATM,54,Doctor,55.0,1,14935.500000000002,Middle-aged,0
237.97,Debit,Columbus,ATM,69,Doctor,69.00000000000001,1,13486.15,Senior,0
684.96,Debit,Mesa,ATM,21,Student,30.999999999999996,1,526.67,Teenager,1
878.63,Debit,Columbus,ATM,60,Engineer,139.0,1,4954.37,Middle-aged,0
276.56,Debit,Austin,Branch,68,Doctor,15.0,1,8942.58,Senior,0
8.75,Debit,Louisville,ATM,79,Retired,199.0,1,4044.6199999999994,Senior,0
637.48,Debit,Colorado Springs,Online,65,Retired,207.0,1,4148.85,Senior,0
103.15,Debit,San Diego,Branch,51,Doctor,179.0,1,11388.15,Middle-aged,0
505.59999999999997,Debit,Denver,Branch,52,Retired,183.0,1,5347.57,Middle-aged,0
371.86,Debit,Miami,ATM,46,Doctor,91.0,1,1329.45,Middle-aged,0
14.26,Debit,Virginia Beach,Branch,50,Engineer,37.0,1,2475.65,Middle-aged,0
13.16,Debit,Mesa,Branch,43,Engineer,98.0,1,1019.46,Adult,1
167.92,Debit,Memphis,ATM,40,Doctor,136.0,2,14321.73,Adult,1
73.01,Debit,Houston,ATM,56,Retired,101.0,1,2833.12,Middle-aged,0
201.5,Credit,Dallas,Online,61,Doctor,196.0,1,12148.32,Senior,0
150.3,Debit,Las Vegas,Online,41,Doctor,204.0,1,14371.08,Adult,1
23.7,Debit,San Francisco,ATM,46,Doctor,32.0,1,7947.439999999999,Middle-aged,0
49.59,Debit,Boston,Branch,48,Engineer,147.0,1,6037.03,Middle-aged,0
720.13,Credit,Omaha,ATM,22,Student,96.0,1,387.02,Teenager,1
134.92,Debit,Los Angeles,Online,19,Student,101.0,1,1081.97,Teenager,1
116.97,Debit,Oklahoma City,ATM,18,Student,299.0,1,729.7,Teenager,1
11.06,Debit,Colorado Springs,ATM,34,Engineer,13.0,3,2782.21,Adult,1
88.29,Credit,Houston,Online,50,Engineer,287.0,1,5245.93,Middle-aged,0
5.81,Debit,Houston,ATM,25,Student,222.0,1,1290.95,Teenager,1
103.48,Debit,Baltimore,ATM,32,Engineer,33.0,1,6494.25,Adult,1
156.74,Debit,Oklahoma City,ATM,70,Retired,136.0,1,4004.35,Senior,0
505.14,Debit,Portland,ATM,68,Retired,179.0,1,2525.47,Senior,0
31.060000000000002,Debit,Kansas City,ATM,46,Doctor,61.00000000000001,1,11014.25,Middle-aged,0
7.610000000000001,Debit,Atlanta,ATM,50,Doctor,163.0,1,6275.0,Middle-aged,0
276.16,Credit,Portland,ATM,53,Retired,71.0,1,1733.34,Middle-aged,0
145.77,Debit,Memphis,ATM,68,Retired,237.0,1,5294.98,Senior,0
369.44,Debit,Detroit,Online,34,Engineer,18.999999999999996,1,5018.67,Adult,1
558.86,Debit,Austin,ATM,60,Doctor,95.0,1,9844.32,Middle-aged,0
429.15,Debit,Las Vegas,Branch,26,Student,218.0,1,712.1299999999999,Adult,1
36.74,Debit,Tucson,Branch,33,Doctor,133.0,1,6217.58,Adult,1
79.14,Credit,Portland,Online,57,Retired,22.0,1,2229.56,Middle-aged,0
132.48,Debit,Charlotte,Branch,36,Engineer,101.0,1,9313.05,Adult,1
136.48,Debit,Charlotte,Online,52,Engineer,138.0,4,4618.53,Middle-aged,0
203.76,Debit,Colorado Springs,Branch,55,Retired,37.0,1,6747.16,Middle-aged,0
750.95,Debit,Chicago,Branch,78,Retired,26.999999999999996,1,5134.37,Senior,0
0.84,Debit,Austin,ATM,52,Engineer,30.999999999999996,1,2207.54,Middle-aged,0
257.18,Debit,Los Angeles,Online,67,Doctor,28.0,1,13336.15,Senior,0
767.66,Debit,San Jose,ATM,63,Doctor,155.0,1,1801.69,Senior,0
182.29,Debit,San Diego,Online,54,Doctor,123.0,1,522.39,Middle-aged,0
184.51,Credit,Portland,Online,54,Doctor,118.0,1,9381.64,Middle-aged,0
451.31,Debit,Fort Worth,ATM,62,Retired,166.0,5,2963.29,Senior,0
144.1,Debit,Chicago,Branch,57,Doctor,30.0,1,11523.64,Middle-aged,0
72.5,Debit,Fort Worth,ATM,40,Doctor,30.0,1,12723.62,Adult,1
74.11,Credit,Virginia Beach,Online,69,Retired,71.0,4,3920.11,Senior,0
22.15,Debit,Denver,Branch,44,Doctor,73.0,1,7451.83,Adult,1
777.92,Debit,Austin,Branch,62,Doctor,97.0,1,7061.58,Senior,0
790.07,Debit,Miami,Online,28,Student,197.0,1,985.7700000000001,Adult,1
406.33,Credit,Miami,Branch,59,Engineer,103.0,1,4298.34,Middle-aged,0
767.41,Debit,Fort Worth,ATM,56,Doctor,26.999999999999996,1,12799.34,Middle-aged,0
4.58,Credit,Atlanta,Online,21,Student,135.0,1,811.2399999999999,Teenager,1
447.83,Credit,Atlanta,Branch,53,Doctor,88.0,1,13273.08,Middle-aged,0
49.67,Debit,Atlanta,Online,21,Student,146.0,1,842.94,Teenager,1
77.83,Credit,Kansas City,Branch,49,Engineer,146.0,1,2471.53,Middle-aged,0
702.87,Debit,Washington,ATM,19,Student,183.99999999999997,1,1237.5,Teenager,1
133.56,Debit,Atlanta,Online,25,Student,177.0,1,783.8299999999999,Teenager,1
868.05,Credit,San Diego,Online,49,Engineer,119.0,1,3931.03,Middle-aged,0
52.87,Debit,Indianapolis,Branch,24,Student,70.0,1,960.96,Teenager,1
179.0,Debit,Houston,ATM,78,Retired,121.0,1,7310.88,Senior,0
1168.26,Credit,Philadelphia,Online,73,Retired,37.0,1,1385.74,Senior,0
384.11,Debit,Fort Worth,ATM,58,Retired,12.0,1,7902.5199999999995,Middle-aged,0
227.61,Debit,Houston,Online,71,Retired,61.00000000000001,1,4405.28,Senior,0
40.83,Debit,Indianapolis,ATM,48,Engineer,24.0,1,3944.12,Middle-aged,0
19.76,Debit,Nashville,ATM,20,Student,240.0,1,1523.04,Teenager,1
484.24,Debit,Raleigh,Branch,67,Doctor,77.0,1,8042.299999999999,Senior,0
494.66,Debit,Houston,Online,33,Doctor,110.0,1,5531.93,Adult,1
301.47,Debit,Colorado Springs,Branch,21,Student,291.0,1,560.73,Teenager,1
199.09,Debit,Detroit,Online,70,Doctor,89.0,1,1658.52,Senior,0
38.95,Debit,Los Angeles,Online,27,Engineer,50.00000000000001,1,731.52,Adult,1
515.94,Debit,San Francisco,ATM,29,Engineer,37.0,1,1389.89,Adult,1
41.93,Debit,Fresno,ATM,48,Engineer,136.0,1,5081.26,Middle-aged,0
137.84,Debit,Omaha,ATM,27,Student,83.0,1,1000.3500000000001,Adult,1
95.35,Debit,Chicago,Online,21,Student,131.0,1,1639.9,Teenager,1
93.14,Debit,Memphis,Online,67,Retired,151.0,1,5473.82,Senior,0
1427.71,Debit,New York,Branch,64,Doctor,159.0,1,1729.26,Senior,0
79.33,Credit,Las Vegas,Online,51,Doctor,109.0,1,14798.1,Middle-aged,0
76.89,Debit,Chicago,ATM,55,Doctor,132.0,1,7374.26,Middle-aged,0
233.71,Debit,Jacksonville,Online,19,Student,297.0,1,1231.98,Teenager,1
14.92,Debit,Las Vegas,Branch,26,Engineer,120.0,1,6611.26,Adult,1
242.17,Debit,Jacksonville,ATM,60,Doctor,147.0,1,883.7199999999999,Middle-aged,0
122.98,Debit,Jacksonville,Online,79,Retired,228.0,1,5055.99,Senior,0
129.35,Debit,Las Vegas,ATM,52,Engineer,130.0,1,7166.88,Middle-aged,0
138.33,Debit,Dallas,Online,21,Student,69.00000000000001,1,232.56,Teenager,1
39.31,Debit,Portland,Online,25,Student,178.0,1,1236.38,Teenager,1
91.85,Debit,Seattle,Online,21,Student,148.0,1,802.09,Teenager,1
277.7,Debit,Nashville,Branch,58,Engineer,107.0,1,1423.2,Middle-aged,0
114.03,Debit,Portland,ATM,51,Doctor,172.0,1,13388.56,Middle-aged,0
302.63,Credit,San Jose,Branch,27,Engineer,10.0,1,2801.28,Adult,1
31.19,Debit,Charlotte,ATM,52,Engineer,74.0,1,5545.96,Middle-aged,0
112.91,Credit,Tucson,Online,27,Engineer,135.0,1,4764.48,Adult,1
742.26,Debit,San Diego,Online,27,Engineer,36.0,1,7868.189999999999,Adult,1
256.8,Debit,Charlotte,ATM,26,Student,80.0,1,1128.38,Adult,1
378.68,Debit,Fort Worth,ATM,60,Doctor,239.0,1,7627.04,Middle-aged,0
571.93,Debit,Washington,Online,52,Retired,119.0,1,4026.0300000000007,Middle-aged,0
26.31,Credit,Austin,Online,77,Retired,163.0,1,7095.76,Senior,0
205.58,Debit,Portland,Online,20,Student,159.0,1,1501.95,Teenager,1
533.61,Debit,Mesa,Online,48,Engineer,115.0,1,3656.93,Middle-aged,0
428.62,Debit,Raleigh,Branch,55,Retired,72.0,1,3473.24,Middle-aged,0
361.22,Debit,Raleigh,ATM,64,Retired,167.0,1,7061.73,Senior,0
837.29,Debit,Phoenix,Branch,25,Student,215.99999999999997,1,6012.67,Teenager,1
117.25,Credit,Atlanta,Online,31,Doctor,73.0,1,13694.68,Adult,1
135.27,Debit,Atlanta,ATM,48,Doctor,131.0,1,9410.51,Middle-aged,0
185.1,Debit,Albuquerque,Branch,53,Retired,22.999999999999996,1,6115.63,Middle-aged,0
113.54,Debit,Columbus,Online,38,Engineer,273.0,1,5581.21,Adult,1
354.96,Debit,Fort Worth,Online,69,Doctor,96.0,1,6712.94,Senior,0
224.22,Debit,Fresno,Branch,53,Doctor,37.0,1,8400.87,Middle-aged,0
737.1,Debit,Washington,ATM,60,Retired,91.99999999999999,1,4644.19,Middle-aged,0
223.22,Debit,Fort Worth,ATM,27,Student,96.0,1,1734.22,Adult,1
557.26,Debit,San Jose,ATM,69,Doctor,53.00000000000001,1,5237.12,Senior,0
1496.57,Debit,Memphis,Online,33,Engineer,95.0,1,969.06,Adult,1
27.44,Debit,Boston,ATM,62,Retired,164.0,1,5950.48,Senior,0
310.09,Debit,Detroit,Branch,36,Doctor,166.0,1,9962.5,Adult,1
80.38,Debit,Kansas City,Online,52,Doctor,116.00000000000001,1,9662.88,Middle-aged,0
26.1,Credit,Detroit,Branch,66,Doctor,115.0,1,5243.0,Senior,0
845.14,Credit,Oklahoma City,Branch,73,Retired,183.0,1,1702.65,Senior,0
59.73,Debit,Fresno,ATM,27,Student,56.0,1,800.93,Adult,1
